Diphone	Spectrogram	Word	Word count	Position from the word's start	Position from the word's end	Sample duration	Utterance	Speaker's gender	Speech type
SIL_L	SIL_L_03.png	_SIL_ LOOK	251	1	3	00.09	4090-183977-0034	F	read
SIL_L	SIL_L_04.png	_SIL_ LOVE	63	1	3	00.10	5536-43359-0016	M	read
SIL_L	SIL_L_05.png	_SIL_ LONG	113	1	3	00.09	4138-11079-0088	F	read
SIL_L	SIL_L_06.png	_SIL_ LAST	104	1	4	00.11	YangLan_2011G@628.6:635.9	F	spontaneous
SIL_L	SIL_L_07.png	_SIL_ LITTLE	176	1	5	00.12	8718-295445-0029	F	read
SIL_L	SIL_L_08.png	_SIL_ LEAVING	100	1	5	00.09	1502-122615-0026	F	read
SIL_L	SIL_L_09.png	_SIL_ LUCY	23	1	4	00.09	2339-158764-0076	F	read
SIL_L	SIL_L_10.png	_SIL_ LUIGI'S	1	1	6	00.11	49-121052-0066	M	read
R_AH	R_AH_01.png	RUN	2449	1	2	00.09	JohnDoerr_2007@519.48:530.29	M	spontaneous
R_AH	R_AH_02.png	RECEIVED	1781	1	5	00.05	6877-77361-0056	M	read
R_AH	R_AH_03.png	REGARD	980	1	5	00.03	4243-14929-0013	M	read
R_AH	R_AH_04.png	FOR A	7667	3	1	00.04	3894-6553-0038	M	read
R_AH	R_AH_05.png	AFTER A	1304	5	1	00.03	AlanRussell_2006@688.17:696.50	M	spontaneous
R_AH	R_AH_06.png	ARE A	932	2	1	00.03	AliCarrChellman_2010X@117.64:118.71	F	spontaneous
R_AH	R_AH_07.png	FROM	47285	2	2	00.03	3699-47246-0007	M	read
R_AH	R_AH_09.png	DIFFERENT	4449	5	3	00.03	4824-36027-0013	F	read
R_AH	R_AH_10.png	CHILDREN	4145	5	2	00.03	IanDunbar_2007P@842.86:852.78	M	spontaneous
R_EH	R_EH_01.png	REST	3242	1	3	00.04	DavidSRose_2007U@398.13:410.36	M	spontaneous
R_EH	R_EH_02.png	READ	3033	1	2	00.04	6519-69412-0008	F	read
R_EH	R_EH_03.png	RAISED	1260	1	4	00.11	5767-48579-0014	M	read
R_EH	R_EH_04.png	AND REI	1	4	1	00.20	2292-150689-0022	M	read
R_EH	R_EH_05.png	OLIVER EH	1	6	1	00.14	377-129292-0031	M	read
R_EH	R_EH_06.png	THERE EH	1	3	1	00.16	6313-66125-0024	F	read
R_EH	R_EH_07.png	GREAT	13836	2	3	00.06	1322-137588-0055	M	read
R_EH	R_EH_08.png	FRIEND	3686	2	3	00.06	IanDunbar_2007P@842.86:852.78	M	spontaneous
R_EH	R_EH_09.png	ALREADY	3326	3	3	00.07	2660-173260-0003	M	read
R_EH	R_EH_10.png	PRESENT	3084	2	5	00.07	7912-105669-0047	M	read
SIL_AH	SIL_AH_01.png	_SIL_ AND	49974	1	3	00.10	5405-121045-0040	F	read
SIL_AH	SIL_AH_02.png	_SIL_ A	5994	1	1	00.12	4234-187738-0017	F	read
SIL_AH	SIL_AH_03.png	_SIL_ OF	2781	1	2	00.03	5049-25947-0011	M	read
SIL_AH	SIL_AH_04.png	_SIL_ UPON	268	1	4	00.03	4051-11218-0052	F	read
SIL_AH	SIL_AH_05.png	_SIL_ AGAIN	216	1	4	00.11	6330-62851-0016	M	read
SIL_AH	SIL_AH_06.png	_SIL_ ALAS	86	1	4	00.11	6950-86713-0004	F	read
SIL_AH	SIL_AH_07.png	_SIL_ ABOUT	422	1	5	00.09	5694-64025-0016	M	read
SIL_AH	SIL_AH_08.png	_SIL_ AMONG	172	1	4	00.08	272-130229-0003	M	read
SIL_AH	SIL_AH_09.png	_SIL_ OTHER	126	1	4	00.13	6492-68353-0006	M	read
SIL_AH	SIL_AH_10.png	_SIL_ ESPECIALLY	112	1	7	00.06	AlannaShaikh_2012G@133.87:137.59	F	spontaneous
EH_N	EH_N_01.png	ANY	16199	1	2	00.06	248-130644-0017	F	read
EH_N	EH_N_03.png	ENTERED	1862	1	5	00.06	5285-80687-0073	F	read
EH_N	EH_N_04.png	WHEN	36459	2	1	00.03	517-121740-0013	M	read
EH_N	EH_N_05.png	THEN	27809	2	1	00.19	3699-47246-0007	M	read
EH_N	EH_N_06.png	AGAIN	11447	3	1	00.18	2013-147610-0016	M	read
EH_N	EH_N_07.png	WENT	11376	2	2	00.03	DavidMacaulay_2002@958.65:967.32	M	spontaneous
EH_N	EH_N_08.png	MANY	10201	2	2	00.05	5719-233361-0056	M	read
EH_N	EH_N_09.png	MEN	9953	2	1	00.03	5719-233361-0056	M	read
EH_N	EH_N_10.png	AGAINST	5496	3	3	00.07	711-187466-0060	M	read
AO_R	AO_R_05.png	MORE	25055	2	1	00.17	5719-233361-0056	M	read
AO_R	AO_R_06.png	YOUR	22532	2	1	00.03	7794-295948-0004	F	read
AO_R	AO_R_08.png	FOR A	7667	2	2	00.03	3894-6553-0038	M	read
AO_R	AO_R_09.png	COURSE	5830	2	2	00.07	DavidCameron_2010@16.13:18.29	M	spontaneous
AO_R	AO_R_10.png	DOOR	5523	2	1	00.08	2428-83699-0027	M	read
K_AH	K_AH_01.png	COME	13517	1	2	00.09	8415-283469-0003	F	read
K_AH	K_AH_03.png	CUT	2157	1	2	00.07	3185-163505-0057	M	read
K_AH	K_AH_04.png	LIKE A	4261	4	1	00.03	TracyChevalier_2012S@666.71:682.11	F	spontaneous
K_AH	K_AH_05.png	AMERICA	1092	6	1	00.05	RobertWright_2009P@810.88:822.27	M	spontaneous
K_AH	K_AH_06.png	TOOK A	726	3	1	00.04	8164-279592-0040	M	read
K_AH	K_AH_07.png	TAKEN	3795	4	2	00.03	248-130644-0017	F	read
K_AH	K_AH_08.png	SECOND	3441	3	3	00.06	BillStone_2007@758.14:762.80	M	spontaneous
K_AH	K_AH_09.png	BECOME	3134	3	2	00.11	4294-35475-0020	F	read
K_AH	K_AH_10.png	TO COME	2112	3	2	00.08	1246-135815-0024	F	read
L_IY	L_IY_01.png	LEAVE	3409	1	2	00.07	QuyenNguyen_2011P@911.97:915.18	F	spontaneous
L_IY	L_IY_02.png	LEAST	3131	1	3	00.10	4071-39616-0021	F	read
L_IY	L_IY_03.png	LEADING	740	1	4	00.10	5720-48807-0093	F	read
L_IY	L_IY_04.png	ONLY	17244	4	1	00.03	1265-135635-0033	M	read
L_IY	L_IY_05.png	REALLY	8108	3	1	00.04	MarkForsyth_2012X@307.45:319.33	M	spontaneous
L_IY	L_IY_07.png	BELIEVE	4169	3	2	00.08	JohnWooden_2001@356.83:365.49	M	spontaneous
L_IY	L_IY_08.png	EARLY	2115	3	1	00.03	5719-233361-0056	M	read
L_IY	L_IY_10.png	PROBABLY	2049	7	1	00.03	GarthLenz_2011X@151.85:164.27	M	spontaneous
SH_AH	SH_AH_01.png	SHUT	1029	1	2	00.18	6054-41610-0000	F	read
SH_AH	SH_AH_02.png	CHICAGO	209	1	6	00.10	7376-96150-0010	F	read
SH_AH	SH_AH_03.png	SHUDDER	144	1	4	00.13	8592-285135-0068	M	read
SH_AH	SH_AH_04.png	NATASHA	248	5	1	00.03	2671-157946-0020	F	read
SH_AH	SH_AH_05.png	ALYOSHA	239	4	1	00.12	3553-734-0063	M	read
SH_AH	SH_AH_06.png	RUSSIA	234	3	1	00.09	3835-178030-0010	M	read
SH_AH	SH_AH_07.png	ATTENTION	1764	5	2	00.07	DaveEggers_2008@536.72:547.63	M	spontaneous
SH_AH	SH_AH_08.png	POSITION	1652	5	2	00.10	8291-276745-0065	M	read
SH_AH	SH_AH_09.png	INFORMATION	1543	9	2	00.04	TierneyThys_2003@771.42:777.94	F	spontaneous
SH_AH	SH_AH_10.png	SOCIAL	1529	4	2	00.08	JamesNachtwey_2007@704.88:711.04	M	spontaneous
T_AH	T_AH_01.png	TOGETHER	5016	1	6	00.06	LZGranderson_2012X@293.66:302.26	M	spontaneous
T_AH	T_AH_02.png	TOWARDS	2709	1	6	00.04	525-126965-0084	F	read
T_AH	T_AH_03.png	TODAY	1963	1	4	00.06	MarkApplebaum_2012X@53.54:60.95	M	spontaneous
T_AH	T_AH_04.png	NOT A	2794	3	1	00.03	6281-65531-0002	F	read
T_AH	T_AH_05.png	AT A	2627	2	1	00.05	3835-178030-0010	M	read
T_AH	T_AH_06.png	BUT A	1660	3	1	00.04	7657-104717-0032	F	read
T_AH	T_AH_07.png	LITTLE	20371	3	2	00.03	6395-84349-0028	M	read
T_AH	T_AH_08.png	OUT OF	8245	3	2	00.03	8415-283469-0003	F	read
T_AH	T_AH_09.png	IT AND	3815	2	3	00.10	3271-169289-0046	M	read
T_AH	T_AH_10.png	PART OF	3481	4	2	00.03	8259-276912-0025	F	read
SIL_W	SIL_W_01.png	_SIL_ WE	5467	1	2	00.09	434-132644-0006	F	read
SIL_W	SIL_W_02.png	_SIL_ WHEN	4203	1	3	00.08	5285-80687-0073	F	read
SIL_W	SIL_W_03.png	_SIL_ WHICH	3379	1	3	00.08	289-121652-0029	F	read
SIL_W	SIL_W_04.png	_SIL_ WHEW	4	1	2	00.11	3132-167603-0033	M	read
SIL_W	SIL_W_05.png	_SIL_ WHAT	3231	1	3	00.08	7559-96247-0008	M	read
SIL_W	SIL_W_06.png	_SIL_ WAS	1930	1	3	00.11	6482-77509-0005	M	read
SIL_W	SIL_W_07.png	_SIL_ WERE	658	1	3	00.08	7644-104722-0055	F	read
SIL_W	SIL_W_08.png	_SIL_ WON'T	49	1	5	00.08	6281-65531-0009	F	read
SIL_W	SIL_W_09.png	_SIL_ WAGGING	2	1	5	00.11	3331-159605-0033	F	read
IY_T	IY_T_01.png	EAT	1695	1	1	00.16	PeterTyack_2010Z@54.42:69.22	M	spontaneous
IY_T	IY_T_02.png	EATING	629	1	3	00.09	DanGilbert_2005G@856.80:867.90	M	spontaneous
IY_T	IY_T_03.png	EATEN	383	1	3	00.17	5717-61421-0008	M	read
IY_T	IY_T_04.png	GREAT	13836	4	1	00.03	1322-137588-0055	M	read
IY_T	IY_T_05.png	MIGHT	10247	3	1	00.03	1322-137588-0055	M	read
IY_T	IY_T_06.png	FEET	3867	2	1	00.07	4234-187738-0017	F	read
IY_T	IY_T_07.png	ME TO	3321	2	2	00.14	8023-286247-0008	M	read
IY_T	IY_T_08.png	LATER	2407	3	3	00.03	JeffHancock_2012X@115.19:130.36	M	spontaneous
IY_T	IY_T_09.png	STREET	2222	4	1	00.05	MichaelShermer_2006@447.76:456.17	M	spontaneous
IY_T	IY_T_10.png	MIGHT BE	2221	3	3	00.06	1221-135766-0006	F	read
S_AH	S_AH_01.png	SOME	22128	1	2	00.10	6395-84349-0028	M	read
S_AH	S_AH_02.png	SUCH	12826	1	2	00.08	LouiseLeakey_2008@474.05:479.75	F	spontaneous
S_AH	S_AH_03.png	SUDDENLY	2908	1	6	00.08	8334-119398-0125	M	read
S_AH	S_AH_04.png	IT'S A	1599	3	1	00.03	DavidMacaulay_2002@958.65:967.32	M	spontaneous
S_AH	S_AH_05.png	US A	355	2	1	00.04	3227-24747-0048	F	read
S_AH	S_AH_06.png	ONCE A	232	4	1	00.06	DeanOrnish_2004@929.43:938.05	M	spontaneous
S_AH	S_AH_07.png	PERSON	3285	4	2	00.04	6533-399-0066	M	read
S_AH	S_AH_08.png	POSSIBLE	2854	3	4	00.06	DavidBolinsky_2007@441.56:454.66	M	spontaneous
S_AH	S_AH_09.png	SON	2830	1	2	00.14	289-121652-0029	F	read
S_AH	S_AH_10.png	SUPPOSE	2193	1	5	00.08	2152-133013-0035	F	read
IY_N	IY_N_01.png	E'EN	20	1	1	00.10	85-121551-0105	M	read
IY_N	IY_N_02.png	ENID	17	1	3	00.07	2581-155520-0035	F	read
IY_N	IY_N_03.png	ENOCH	8	1	3	00.05	6281-1315-0044	F	read
IY_N	IY_N_04.png	BETWEEN	5550	5	1	00.05	122-129752-0008	M	read
IY_N	IY_N_05.png	SEEN	5344	2	1	00.11	3866-9920-0052	M	read
IY_N	IY_N_06.png	MEAN	3665	2	1	00.03	StephenWolfram_2010@713.73:724.59	M	spontaneous
IY_N	IY_N_07.png	FIND	6400	3	2	00.03	5719-233361-0056	M	read
IY_N	IY_N_08.png	POINT	4046	3	2	00.03	7559-96247-0008	M	read
IY_N	IY_N_10.png	I KNOW	3208	2	3	00.04	6313-66129-0013	F	read
R_IH	R_IH_01.png	REALLY	8108	1	3	00.08	MarkForsyth_2012X@307.45:319.33	M	spontaneous
R_IH	R_IH_02.png	REPLIED	3892	1	6	00.03	453-129308-0017	M	read
R_IH	R_IH_03.png	RETURNED	2615	1	6	00.04	1859-145700-0028	F	read
R_IH	R_IH_04.png	THERE IS	5816	3	2	00.03	4020-180289-0023	M	read
R_IH	R_IH_05.png	FOR IT	2013	3	2	00.03	MenaTrott_2006@224.04:233.07	F	spontaneous
R_IH	R_IH_06.png	MARGARET	1237	6	2	00.04	1678-142279-0093	F	read
R_IH	R_IH_07.png	DURING	2965	3	2	00.05	HansRosling_2007@286.42:299.40	M	spontaneous
R_IH	R_IH_08.png	PRETTY	2786	2	3	00.05	968-122545-0019	F	read
R_IH	R_IH_09.png	BRING	2731	2	2	00.07	HansRosling_2007@286.42:299.40	M	spontaneous
R_IH	R_IH_10.png	PRINCE	2515	2	3	00.10	7113-86041-0100	F	read
IH_N	IH_N_02.png	IN THE	54507	1	3	00.08	5719-233361-0056	M	read
IH_N	IH_N_04.png	BEEN	27354	2	1	00.04	3699-47246-0007	M	read
IH_N	IH_N_05.png	EVEN	11435	3	1	00.06	7331-86025-0028	F	read
IH_N	IH_N_06.png	_SIL_ IN	7276	2	1	00.07	6378-61780-0009	F	read
IH_N	IH_N_07.png	IN A	16444	1	2	00.09	5719-233361-0056	M	read
IH_N	IH_N_08.png	IN HIS	7818	1	4	00.08	6963-81511-0049	M	read
IH_N	IH_N_09.png	AND IN	4944	4	1	00.03	806-123715-0007	M	read
IH_N	IH_N_10.png	SINCE	4132	2	2	00.07	7657-104717-0014	F	read
IH_K	IH_K_01.png	EXCEPT	1842	1	5	00.04	TimothyPrestero_2012X@494.74:506.69	M	spontaneous
IH_K	IH_K_02.png	ECONOMY	470	1	6	00.05	HansRosling_2007@286.42:299.40	M	spontaneous
IH_K	IH_K_03.png	EQUALITY	209	1	7	00.04	1455-138263-0041	M	read
IH_K	IH_K_04.png	PUBLIC	2056	5	1	00.06	19-198-0002	F	read
IH_K	IH_K_05.png	MUSIC	1653	5	1	00.05	TodMachover_2008@108.90:120.81	M	spontaneous
IH_K	IH_K_06.png	QUICK	1054	3	1	00.05	248-130644-0017	F	read
IH_K	IH_K_07.png	BECAUSE	12308	2	3	00.06	3334-171008-0020	F	read
IH_K	IH_K_08.png	SIX	3645	2	2	00.06	4234-187738-0017	F	read
IH_K	IH_K_09.png	BECOME	3134	2	3	00.05	4294-35475-0020	F	read
IH_K	IH_K_10.png	BECAME	2929	2	4	00.06	7708-293973-0086	F	read
AH_T	AH_T_01.png	ATTENTION	1764	1	6	00.06	DaveEggers_2008@536.72:547.63	M	spontaneous
AH_T	AH_T_02.png	A TIME	1141	1	4	00.05	EdwardTenner_2011@806.2:814.4	M	spontaneous
AH_T	AH_T_03.png	ATTACK	815	1	3	00.06	RobertFischell_2005@304.76:315.80	M	spontaneous
AH_T	AH_T_04.png	BUT	76630	2	1	00.04	3334-171008-0020	F	read
AH_T	AH_T_05.png	WHAT	39095	2	1	00.06	1495-138027-0022	M	read
AH_T	AH_T_06.png	CUT	2157	2	1	00.06	3185-163505-0057	M	read
AH_T	AH_T_08.png	BUT I	5673	2	3	00.03	3334-171008-0020	F	read
AH_T	AH_T_10.png	BUT HE	3240	2	3	00.04	4788-91208-0026	M	read
K_SIL	K_SIL_01.png	BACK _SIL_	695	3	1	00.05	DavidMacaulay_2002@958.65:967.32	M	spontaneous
K_SIL	K_SIL_02.png	BOOK _SIL_	247	3	1	00.03	7697-105815-0008	M	read
K_SIL	K_SIL_03.png	NECK _SIL_	123	3	1	00.13	2618-138042-0109	M	read
K_SIL	K_SIL_04.png	WORK _SIL_	631	4	1	00.21	4262-14487-0018	F	read
K_SIL	K_SIL_05.png	LIKE _SIL_	499	4	1	00.10	SarahJones_2009@412.64:421.05	F	spontaneous
K_SIL	K_SIL_06.png	THINK _SIL_	328	4	1	00.10	JulieBurstein_2012@184.97:186.65	F	spontaneous
K_SIL	K_SIL_07.png	MUSIC _SIL_	150	6	1	00.20	7699-105389-0035	F	read
K_SIL	K_SIL_08.png	TALK _SIL_	117	3	1	00.14	30-4447-0024	F	read
K_SIL	K_SIL_09.png	O'CLOCK _SIL_	88	5	1	00.21	1121-176698-0020	M	read
K_SIL	K_SIL_10.png	TASK _SIL_	73	4	1	00.18	6540-62512-0005	M	read
P_R	P_R_01.png	PRESENT	3084	1	6	00.07	7912-105669-0047	M	read
P_R	P_R_02.png	PRETTY	2786	1	4	00.09	968-122545-0019	F	read
P_R	P_R_03.png	PROBABLY	2049	1	7	00.04	GarthLenz_2011X@151.85:164.27	M	spontaneous
P_R	P_R_04.png	AND TAPIRS	2	6	2	00.11	JohnUnderkoffler_2010@495.35:506.52	M	spontaneous
P_R	P_R_05.png	FOUR SPRED	1	5	2	00.09	1811-129443-0087	M	read
P_R	P_R_07.png	THE PRINCE	1292	3	4	00.08	1898-145724-0026	F	read
P_R	P_R_08.png	EXPRESSION	1251	4	5	00.03	353-128309-0036	M	read
P_R	P_R_09.png	SURPRISE	1214	4	4	00.07	3379-132592-0009	F	read
P_R	P_R_10.png	SPRING	1195	2	3	00.08	2654-158744-0080	M	read
T_IH	T_IH_01.png	TILL	3780	1	2	00.11	7276-92427-0020	F	read
T_IH	T_IH_02.png	TIS	494	1	2	00.07	87-121553-0004	F	read
T_IH	T_IH_04.png	EMILIE PLANTIER	1	10	1	00.19	4434-73958-0021	F	read
T_IH	T_IH_05.png	IT IS	15465	2	2	00.04	711-187466-0060	M	read
T_IH	T_IH_06.png	STILL	9092	2	2	00.08	7276-92427-0020	F	read
T_IH	T_IH_07.png	THAT IS	5272	3	2	00.03	6123-59150-0015	F	read
T_IH	T_IH_08.png	THAT IT	4924	3	2	00.08	1052-139308-0037	F	read
AH_M	AH_M_01.png	A MAN	4217	1	3	00.10	2628-153958-0006	M	read
AH_M	AH_M_03.png	A MOMENT	2130	1	7	00.04	WilliamUry_2010X@1049.94:1060.33	M	spontaneous
AH_M	AH_M_04.png	FROM	47285	3	1	00.03	3699-47246-0007	M	read
AH_M	AH_M_05.png	SOME	22128	2	1	00.04	6395-84349-0028	M	read
AH_M	AH_M_06.png	COME	13517	2	1	00.05	8415-283469-0003	F	read
AH_M	AH_M_07.png	FROM THE	14345	3	3	00.03	DavidBolinsky_2007@441.56:454.66	M	spontaneous
AH_M	AH_M_08.png	SOMETHING	9078	2	4	00.05	2660-173260-0003	M	read
AH_M	AH_M_09.png	THE MOST	4927	2	5	00.07	JackAndraka_2013@229.86:240.19	F	spontaneous
AH_M	AH_M_10.png	COMING	3458	2	3	00.07	65-122444-0078	F	read
AH_S	AH_S_01.png	US	15407	1	1	00.14	WilliamUry_2010X@1049.94:1060.33	M	spontaneous
AH_S	AH_S_02.png	A SMALL	1569	1	4	00.13	8334-119398-0125	M	read
AH_S	AH_S_03.png	ESPECIALLY	1382	1	6	00.06	MartinHanczyc_2011S@774.35:785.63	M	spontaneous
AH_S	AH_S_04.png	THUS	3296	2	1	00.15	1160-139336-0033	M	read
AH_S	AH_S_05.png	BUSINESS	2872	5	1	00.06	5656-44577-0025	M	read
AH_S	AH_S_06.png	OF US	1655	3	1	00.05	2089-148992-0009	F	read
AH_S	AH_S_07.png	JUST	15937	2	2	00.04	TierneyThys_2003@771.42:777.94	F	spontaneous
AH_S	AH_S_08.png	MUST	12252	2	2	00.03	5719-233361-0056	M	read
AH_S	AH_S_09.png	THE SAME	8323	2	4	00.07	HansRosling_2007@286.42:299.40	M	spontaneous
AH_S	AH_S_10.png	INTEREST	1979	5	2	00.03	JayBradner_2011X@19.4:20.93	M	spontaneous
SIL_HH	SIL_HH_02.png	_SIL_ WHO	2430	1	2	00.09	5791-31920-0084	M	read
SIL_HH	SIL_HH_03.png	_SIL_ HIS	1740	1	3	00.07	4852-28330-0009	M	read
SIL_HH	SIL_HH_05.png	_SIL_ HER	932	1	3	00.08	2356-154907-0007	M	read
SIL_HH	SIL_HH_06.png	_SIL_ HOW	1626	1	3	00.08	313-122804-0026	F	read
SIL_HH	SIL_HH_07.png	_SIL_ HENCE	97	1	4	00.09	644-162691-0022	M	read
SIL_HH	SIL_HH_08.png	_SIL_ HUMAN	45	1	6	00.07	FransDeWaal_2011X@203.15:218.46	M	spontaneous
SIL_HH	SIL_HH_09.png	_SIL_ HOLDING	42	1	7	00.07	6300-39660-0041	F	read
SIL_HH	SIL_HH_10.png	_SIL_ HUNG	23	1	3	00.07	6912-70845-0057	M	read
D_IH	D_IH_02.png	DIFFERENT	4449	1	7	00.05	4824-36027-0013	F	read
D_IH	D_IH_03.png	DEAR	4105	1	2	00.06	413-22437-0002	M	read
D_IH	D_IH_04.png	IDYL	4	3	1	00.08	7278-91083-0025	M	read
D_IH	D_IH_06.png	AND IN	4944	3	2	00.03	806-123715-0007	M	read
D_IH	D_IH_07.png	AND IF	2616	3	2	00.09	413-22437-0002	M	read
D_IH	D_IH_08.png	HE DID	2435	3	2	00.13	5152-29465-0067	M	read
D_IH	D_IH_09.png	STANDING	1764	5	2	00.03	5720-48807-0093	F	read
D_IH	D_IH_10.png	BUILDING	1614	4	2	00.04	SethPriebatsch_2010X@72.46:83.79	M	spontaneous
N_S	N_S_01.png	NSIMA FOR	1	1	7	00.08	WilliamKamkwamba_2009G@115.25:128.41	M	spontaneous
N_S	N_S_02.png	ANSWERED	3209	2	4	00.06	5405-121045-0040	F	read
N_S	N_S_03.png	INSTEAD	2079	2	4	00.04	DanBarber_2010@1088.36:1094.35	M	spontaneous
N_S	N_S_04.png	ONCE	7933	3	1	00.06	DavidCameron_2010@16.13:18.29	M	spontaneous
N_S	N_S_05.png	SINCE	4132	3	1	00.06	7657-104717-0014	F	read
N_S	N_S_06.png	SENSE	2806	3	1	00.09	1280-135136-0002	M	read
N_S	N_S_07.png	AGAINST	5496	4	2	00.08	711-187466-0060	M	read
N_S	N_S_08.png	CHANCE	1726	3	1	00.05	8300-275128-0035	F	read
N_S	N_S_09.png	PRINCESS	1645	4	3	00.06	6351-64714-0050	F	read
N_S	N_S_10.png	INSIDE	1523	2	4	00.09	1760-143006-0049	F	read
M_AH	M_AH_01.png	MUCH	14224	1	2	00.09	1265-135635-0033	M	read
M_AH	M_AH_02.png	MUST	12252	1	3	00.05	5719-233361-0056	M	read
M_AH	M_AH_03.png	MOTHER	5500	1	4	00.08	1246-135815-0024	F	read
M_AH	M_AH_04.png	FROM A	2188	4	1	00.03	908-31957-0003	M	read
M_AH	M_AH_05.png	HIM A	1365	3	1	00.06	434-132644-0020	F	read
M_AH	M_AH_06.png	THEM A	514	3	1	00.30	6974-258420-0024	M	read
M_AH	M_AH_07.png	MOMENT	5690	4	3	00.06	WilliamUry_2010X@1049.94:1060.33	M	spontaneous
M_AH	M_AH_09.png	MONEY	4111	1	3	00.08	JodyWilliams_2010W@227.33:238.13	F	spontaneous
M_AH	M_AH_10.png	HUMAN	3788	4	2	00.04	2628-153958-0006	M	read
T_S	T_S_01.png	'T SEE	85	1	2	00.11	MichaelHansmeyer_2012G@401.1:416.18	M	spontaneous
T_S	T_S_02.png	TSUNAMI	35	1	6	00.05	JamesSurowiecki_2005@153.87:163.48	M	spontaneous
T_S	T_S_03.png	'T SAY	28	1	3	00.03	LemnSissay_2012X@627.17:644.11	M	spontaneous
T_S	T_S_05.png	THAT'S	5696	3	1	00.04	8476-269293-0022	F	read
T_S	T_S_06.png	MINUTES	2093	5	1	00.03	SarahJones_2009@412.64:421.05	F	spontaneous
T_S	T_S_07.png	ITSELF	3223	2	4	00.03	JakeBarton_2013S@403.63:416.9	M	spontaneous
T_S	T_S_08.png	STATES	1719	5	1	00.07	3559-165413-0124	F	read
T_S	T_S_09.png	OUTSIDE	1673	3	4	00.09	1674-142277-0009	F	read
IY_Z	IY_Z_01.png	EASY	1698	1	2	00.09	8476-269293-0022	F	read
IY_Z	IY_Z_02.png	EASILY	1318	1	4	00.14	7794-295948-0021	F	read
IY_Z	IY_Z_03.png	EASE	493	1	1	00.20	444-138080-0000	F	read
IY_Z	IY_Z_04.png	THESE	19250	2	1	00.07	5439-31625-0044	F	read
IY_Z	IY_Z_05.png	EYES	8600	2	1	00.07	5767-48579-0014	M	read
IY_Z	IY_Z_06.png	ALWAYS	6841	5	1	00.03	ChrisAnderson_2010G@1083.81:1092.37	M	spontaneous
IY_Z	IY_Z_07.png	REASON	3225	2	3	00.16	4680-16042-0034	F	read
IY_Z	IY_Z_08.png	TREES	1880	3	1	00.19	54-121080-0002	F	read
IY_Z	IY_Z_09.png	PLEASE	1666	3	1	00.18	1246-135815-0024	F	read
IY_Z	IY_Z_10.png	BOYS	1544	3	1	00.05	5163-39921-0039	F	read
K_S	K_S_01.png	CSI	2	1	3	00.13	NathanMyhrvold_2011U@529.75:541.47	F	spontaneous
K_S	K_S_02.png	CSIKSZENTMIHALYI	1	1	13	00.04	MartinSeligman_2004@335.48:354.04	M	spontaneous
K_S	K_S_03.png	BEAKS	25	2	1	00.07	DyandeNapoli_2011X@325.27:340.71	F	spontaneous
K_S	K_S_04.png	SIX	3645	3	1	00.06	4234-187738-0017	F	read
K_S	K_S_05.png	MAKES	2046	4	1	00.04	TracyChevalier_2012S@666.71:682.11	F	spontaneous
K_S	K_S_06.png	LOOKS	1512	3	1	00.06	5660-101854-0022	F	read
K_S	K_S_07.png	NEXT	5062	3	2	00.03	1898-145724-0026	F	read
K_S	K_S_08.png	EXCEPT	1842	2	4	00.04	TimothyPrestero_2012X@494.74:506.69	M	spontaneous
K_S	K_S_09.png	EXPERIENCE	1761	2	8	00.08	SheenaIyengar_2010G@1068.89:1071.08	F	spontaneous
K_S	K_S_10.png	EXCLAIMED	1580	2	7	00.04	6735-284431-0010	F	read
AE_N	AE_N_01.png	AN	35121	1	1	00.06	7276-92427-0020	F	read
AE_N	AE_N_02.png	ANSWERED	3209	1	5	00.05	5405-121045-0040	F	read
AE_N	AE_N_05.png	MAN	19179	2	1	00.14	6482-77509-0005	M	read
AE_N	AE_N_06.png	THAN	18300	2	1	00.03	7794-295948-0004	F	read
AE_N	AE_N_07.png	HAND	8315	2	2	00.11	6333-39676-0030	M	read
AE_N	AE_N_08.png	BEGAN	5115	4	1	00.06	8259-276912-0025	F	read
AE_N	AE_N_09.png	CANNOT	3702	2	3	00.08	CharlesMoore_2009U@361.83:370.74	M	spontaneous
AE_N	AE_N_10.png	UNDERSTAND	3207	8	2	00.11	4205-11977-0080	M	read
SIL_N	SIL_N_01.png	_SIL_ NOW	3321	1	3	00.09	7769-99396-0034	M	read
SIL_N	SIL_N_02.png	_SIL_ NO	1885	1	3	00.09	7902-96591-0013	M	read
SIL_N	SIL_N_03.png	_SIL_ NEVER	361	1	5	00.12	5132-28304-0027	M	read
SIL_N	SIL_N_04.png	_SIL_ NEW	82	1	2	00.11	1296-138074-0040	F	read
SIL_N	SIL_N_05.png	_SIL_ NEAR	76	1	3	00.10	927-132466-0047	M	read
SIL_N	SIL_N_06.png	_SIL_ NURSE	6	1	4	00.16	7177-120275-0001	F	read
SIL_N	SIL_N_07.png	_SIL_ NOTHING	308	1	5	00.10	5933-91994-0008	M	read
SIL_N	SIL_N_08.png	_SIL_ NEITHER	148	1	5	00.09	19-198-0002	F	read
SIL_N	SIL_N_09.png	_SIL_ NATURALLY	26	1	8	00.09	7749-8591-0028	M	read
SIL_N	SIL_N_10.png	_SIL_ NERVELESS	1	1	5	00.25	29-130413-0002	M	read
L_EH	L_EH_02.png	LEFT	7124	1	3	00.14	8300-275128-0035	F	read
